lon;lat;count
9.0410576;47.744282;22
9.0408163;47.744312;3
9.0401993;47.744678;4
9.0405073;47.744495;4
9.040266;47.744526;1
9.0404406;47.744648;2
9.0387897;47.745285;9
9.0390978;47.745102;1
9.0388556;47.745132;6
9.0391645;47.744949;4
9.0394735;47.744766;5
9.0392313;47.744797;4
9.0389223;47.74498;2
9.039814;47.742393;4
9.0402308;47.742489;1
9.0399895;47.742519;4
9.039464;47.742146;5
9.0396385;47.742271;4
9.0404062;47.742615;5
9.0401649;47.742645;2
9.0405817;47.742741;4
9.0413494;47.743084;1
9.0414162;47.742928;2
9.0415916;47.743053;4
9.0407572;47.742863;1
9.0411739;47.742958;4
9.0408239;47.74271;1
9.0409985;47.742832;5
9.0379286;47.741459;5
9.0383453;47.741554;1
9.0381031;47.741585;5
9.0392885;47.742023;5
9.0389376;47.741772;2
9.039113;47.741898;4
9.0385208;47.74168;4
9.0382786;47.741707;1
9.0386963;47.741802;5
9.0372028;47.741547;1
9.0372696;47.741394;3
9.0376863;47.741489;3
9.0374441;47.741516;1
9.0375109;47.741364;3
9.0370274;47.741425;1
9.0522661;47.749622;4
9.0526829;47.749714;1
9.0524406;47.749744;4
9.0514984;47.749275;5
9.0506639;47.749088;1
9.0510807;47.749184;4
9.0507298;47.748932;5
9.0509052;47.749058;5
9.0520239;47.749649;1
9.0516729;47.749401;4
9.0520906;47.749496;2
9.0518484;47.749527;4
9.0512562;47.749306;4
9.0528584;47.74984;5
9.0526161;47.74987;2
9.0530338;47.749966;4
9.089427;47.715672;2
9.0891848;47.715702;3
9.0873585;47.716217;2
9.0871162;47.716244;3
9.0883923;47.715942;3
9.088151;47.715973;2
9.0874252;47.716061;1
9.087842;47.716156;1
9.0876007;47.716187;1
9.0879087;47.716003;3
9.0876665;47.716034;1
9.0731163;47.721596;1
9.0732918;47.721718;3
9.0723915;47.721684;3
9.0726995;47.7215;3
9.0724573;47.721527;3
9.0724821;47.720943;2
9.0728989;47.721039;3
9.0726576;47.721066;8
9.0725489;47.720791;5
9.0727243;47.720913;10
9.0727663;47.721344;5
9.0731831;47.721439;2
9.0728331;47.721191;7
9.0730076;47.721317;10
9.0754442;47.722038;2
9.075511;47.721886;1
9.0753775;47.722191;2
9.0760612;47.721672;1
9.0763702;47.721489;2
9.076128;47.721519;5
9.075819;47.721703;2
9.0758858;47.721546;1
9.0757532;47.721855;1
9.0737514;47.722244;4
9.0745859;47.722435;2
9.0743437;47.722466;1
9.0747604;47.722561;5
9.0739269;47.72237;3
9.0736847;47.722401;2
9.0750694;47.722378;4
9.0748272;47.722404;6
9.0751362;47.722221;4
9.074894;47.722252;1
9.0741682;47.72234;2
9.076436;47.721336;2
9.0768538;47.721432;1
9.0766115;47.721458;2
9.0769205;47.721275;2
9.0766783;47.721306;2
9.0772285;47.721092;1
9.0750027;47.72253;8
9.0815163;47.720715;1
9.0815821;47.720562;2
9.081274;47.720745;3
9.0813408;47.720592;1
9.0820236;47.72007;2
9.0820904;47.719917;2
9.0818911;47.720379;1
9.0819578;47.720226;2
9.0816488;47.720409;2
9.0817156;47.720253;1
9.0829067;47.71909;1
9.0830402;47.718781;1
9.0829735;47.718937;2
9.0832825;47.718754;2
9.083415;47.718445;2
9.0833492;47.718597;2
9.0823994;47.719734;1
9.0821571;47.719765;2
9.0824652;47.719582;2
9.0825319;47.719425;2
9.0826654;47.71912;1
9.0825987;47.719273;2
9.077095;47.721401;1
9.0771618;47.721249;1
9.0781298;47.72113;2
9.0786133;47.721069;4
9.078371;47.7211;3
9.0774708;47.721062;2
9.0778875;47.721157;1
9.0776463;47.721188;2
9.0779543;47.721004;3
9.0777121;47.721035;1
9.0801067;47.721325;4
9.0805902;47.721268;4
9.080349;47.721294;3
9.0812073;47.720898;2
9.0808992;47.721085;3
9.080965;47.720928;2
9.0808325;47.721237;2
9.0794477;47.72126;2
9.0798645;47.721355;3
9.0796232;47.721382;2
9.0792055;47.721291;4
9.0788555;47.721039;2
9.07903;47.721165;4
9.0398893;47.726364;7
9.0396481;47.726395;2
9.0399561;47.726212;2
9.0405903;47.726864;4
9.0408993;47.726681;3
9.040657;47.726707;1
9.0397568;47.726673;52
9.0400648;47.72649;41
9.0398235;47.726521;32
9.0399981;47.726643;11
9.0405064;47.725998;172
9.0408154;47.725815;53
9.0405731;47.725845;22
9.0409908;47.725941;6
9.0407486;47.725971;24
9.0402651;47.726028;15
9.0400229;47.726059;2
9.0403318;47.725876;5
9.0401316;47.726337;55
9.0404396;47.726154;35
9.0401983;47.726181;44
9.0403738;47.726307;5
9.0391397;47.727039;8
9.0388975;47.72707;3
9.0392065;47.726887;2
9.0389643;47.726913;1
9.0395145;47.726704;7
9.0395813;47.726547;2
9.0408821;47.725662;4
9.0412989;47.725758;30
9.0410566;47.725784;159
9.0411901;47.725479;1
9.0409489;47.72551;3
9.0413656;47.725601;52
9.0411234;47.725632;16
9.0406399;47.725693;2
9.0403986;47.725719;1
9.0407066;47.725536;2
9.0412569;47.725327;2
9.0416737;47.725418;35
9.0414324;47.725449;4
9.0417404;47.725266;4
9.0414991;47.725296;3
9.0417328;47.726868;1
9.0417995;47.726715;1
9.0422173;47.72681;1
9.041975;47.726841;5
9.0411406;47.72665;2
9.0415583;47.726746;4
9.041316;47.726776;3
9.0390062;47.727345;38
9.039423;47.72744;3
9.0393143;47.727161;38
9.039073;47.727192;50
9.0393562;47.727596;2
9.0402155;47.7272;2
9.040349;47.726891;1
9.0402822;47.727047;3
9.039381;47.727009;57
9.03969;47.726826;48
9.0394478;47.726856;27
9.0396233;47.726978;18
9.0396652;47.727413;3
9.0399733;47.72723;3
9.0399065;47.727383;2
9.044734;47.724174;2
9.0451517;47.72427;66
9.0449095;47.724297;37
9.045043;47.723991;1
9.0452185;47.724113;2
9.0449762;47.724144;3
9.0444927;47.724205;3
9.0455265;47.72393;2
9.0452843;47.723961;3
9.0455933;47.723778;2
9.045085;47.724422;11
9.045393;47.724239;54
9.045702;47.724056;63
9.0454597;47.724087;50
9.0456352;47.724209;1
9.0473108;47.722988;1
9.0471773;47.723293;55
9.0473528;47.723419;1
9.0474863;47.72311;34
9.0472441;47.723141;5
9.0476618;47.723236;10
9.0474195;47.723267;52
9.0485201;47.722839;5
9.0482779;47.72287;52
9.0475531;47.722958;3
9.0479698;47.723053;35
9.0477276;47.723083;59
9.0478611;47.722775;2
9.0480366;47.722897;54
9.0477943;47.722927;12
9.0459013;47.723595;2
9.0457687;47.723904;27
9.0459433;47.724026;17
9.0460768;47.723721;13
9.0458355;47.723747;3
9.0462523;47.723843;28
9.04601;47.723873;64
9.046936;47.723324;13
9.0466938;47.723354;5
9.0470028;47.723171;3
9.0467606;47.723198;1
9.0468025;47.723633;5
9.0471106;47.72345;28
9.0468693;47.723476;70
9.0461435;47.723564;3
9.0465603;47.72366;50
9.046319;47.72369;60
9.0464525;47.723381;3
9.046627;47.723507;38
9.0463858;47.723537;4
9.043458;47.724476;3
9.0421085;47.726532;1
9.042284;47.726658;2
9.0423746;47.725918;1
9.0426836;47.725735;1
9.0415411;47.725727;1
9.0418491;47.725544;4
9.0416079;47.725574;43
9.0422421;47.726223;1
9.0433254;47.724781;31
9.0437422;47.724876;2
9.0434999;47.724907;16
9.0433922;47.724628;1
9.0438089;47.724724;60
9.0435667;47.724754;59
9.0443592;47.72451;47
9.044776;47.724606;1
9.0445347;47.724636;8
9.044426;47.724358;1
9.0448427;47.724453;64
9.0446014;47.72448;59
9.0437002;47.724445;2
9.044117;47.724541;10
9.0441837;47.724388;3
9.0439425;47.724415;2
9.0439844;47.72485;4
9.0442924;47.724663;38
9.0440512;47.724693;60
9.0444679;47.724789;2
9.0442257;47.724819;3
9.0420494;47.725082;3
9.0418072;47.725113;2
9.0429916;47.725552;1
9.0419159;47.725391;50
9.0422249;47.725208;42
9.0419827;47.725235;8
9.0423994;47.72533;3
9.0421581;47.725361;39
9.0430832;47.724812;6
9.0428419;47.724842;1
9.0431499;47.724659;3
9.0429077;47.724686;2
9.0429497;47.725121;1
9.0431252;47.725243;1
9.0432587;47.724937;53
9.0430164;47.724964;57
9.0431919;47.72509;1
9.0422907;47.725052;1
9.0427084;47.725147;36
9.0424662;47.725178;59
9.0425997;47.724869;3
9.0423574;47.724899;2
9.0427752;47.724995;58
9.0425329;47.725025;7
9.0574083;47.730354;6
9.0574751;47.730198;9
9.0573416;47.730507;4
9.0580254;47.729988;1
9.0584421;47.73008;3
9.0582008;47.73011;5
9.0585089;47.729927;1
9.0577831;47.730015;3
9.0579586;47.730141;2
9.0577173;47.730171;3
9.0596342;47.728916;3
9.0598516;47.729473;1
9.0596104;47.729504;2
9.0597429;47.729195;3
9.0596762;47.729347;3
9.059701;47.728764;3
9.0598345;47.728455;2
9.0595922;47.728485;1
9.0597677;47.728611;3
9.0598097;47.729042;2
9.0586843;47.730053;1
9.0589933;47.72987;3
9.0587511;47.729897;4
9.0597849;47.729626;1
9.0594769;47.729809;2
9.0592346;47.729839;4
9.0595436;47.729656;4
9.0597925;47.728024;2
9.059926;47.727715;3
9.0598593;47.727871;3
9.0599918;47.727562;2
9.0603008;47.727379;1
9.0600586;47.727409;2
9.0625687;47.726376;3
9.0624599;47.726097;2
9.0623932;47.72625;2
9.0630951;47.726749;4
9.0632696;47.726871;5
9.0627441;47.726498;3
9.0629196;47.726624;4
9.0605001;47.726917;3
9.0605669;47.726765;3
9.0603676;47.727226;1
9.0604343;47.72707;2
9.0608759;47.726582;2
9.0606337;47.726612;3
9.0609426;47.726425;4
9.0634451;47.726997;3
9.0519142;47.7351;6
9.0520477;47.734791;5
9.051981;47.734947;4
9.0522051;47.733898;4
9.0522718;47.733746;6
9.0512972;47.735466;1
9.051055;47.735497;4
9.0507469;47.73568;5
9.0508137;47.735523;3
9.0513639;47.735313;4
9.0518475;47.735252;4
9.0516062;47.735283;5
9.0511217;47.73534;1
9.0518723;47.734669;4
9.051939;47.734512;6
9.0520058;47.73436;5
9.0521393;47.734051;5
9.0520725;47.734207;6
9.0566578;47.731026;6
9.0567245;47.730873;3
9.0570335;47.73069;6
9.0571003;47.730537;4
9.0550489;47.732098;5
9.0548067;47.732124;6
9.056591;47.731182;4
9.0569668;47.730843;4
9.0551157;47.731941;4
9.0554237;47.731758;4
9.055357;47.731915;5
9.056283;47.731365;3
9.0560408;47.731392;4
9.0563498;47.731209;4
9.055666;47.731731;4
9.055974;47.731548;3
9.0557327;47.731575;3
9.0523386;47.733593;5
9.054081;47.732216;1
9.0545654;47.732155;5
9.0543232;47.732185;6
9.0586853;47.720001;15
9.058444;47.720032;14
9.0597191;47.71973;12
9.0594778;47.719757;8
9.0598946;47.719852;2
9.0596533;47.719883;5
9.0589275;47.719971;14
9.0592356;47.719788;4
9.059411;47.719913;9
9.0591688;47.71994;14
9.0604277;47.718624;1
9.0607357;47.718441;46
9.0604944;47.718468;49
9.0613708;47.71909;17
9.0616789;47.718906;15
9.0614367;47.718937;5
9.0618544;47.719032;1
9.0616121;47.719063;9
9.0611286;47.71912;9
9.0614614;47.718353;1
9.0617704;47.718166;24
9.0615282;47.718197;45
9.0608025;47.718285;15
9.0612202;47.71838;10
9.0609779;47.71841;28
9.0611115;47.718102;3
9.061286;47.718227;51
9.0610447;47.718258;31
9.0621624;47.718849;8
9.0619211;47.71888;14
9.0622292;47.718697;17
9.0619869;47.718723;6
9.0587349;47.71883;8
9.0591516;47.718925;11
9.0589094;47.718952;33
9.0590429;47.718647;2
9.0588017;47.718674;1
9.0592184;47.718769;44
9.0589762;47.7188;30
9.0597687;47.718559;31
9.0601854;47.718651;4
9.0599442;47.718681;13
9.0600767;47.718376;3
9.0598354;47.718403;2
9.0602522;47.718498;48
9.0600109;47.718529;41
9.0595264;47.718586;12
9.0592852;47.718616;3
9.0595932;47.718433;1
9.0593519;47.718464;1
9.0593939;47.718895;1
9.0597019;47.718712;32
9.0594597;47.718742;42
9.0599613;47.7197;15
9.0602694;47.719517;11
9.0600281;47.719547;3
9.0604448;47.719639;3
9.0602036;47.719669;8
9.0609951;47.719429;3
9.0613041;47.719246;6
9.0610619;47.719273;15
9.0607538;47.719456;8
9.0605116;47.719486;14
9.0608196;47.719303;12
9.0605783;47.719334;4
9.0545988;47.719913;1
9.0550156;47.720009;34
9.0547733;47.720039;23
9.0550823;47.719856;3
9.0548401;47.719887;2
9.056859;47.720512;17
9.057168;47.720329;8
9.0569258;47.72036;2
9.0573425;47.720455;6
9.0571012;47.720486;11
9.0570173;47.71962;2
9.0578928;47.720242;12
9.0582018;47.720058;13
9.0579596;47.720089;6
9.0583773;47.720184;1
9.058135;47.720215;5
9.0576515;47.720272;16
9.0574093;47.720303;15
9.0577183;47.720119;1
9.054882;47.720318;3
9.055191;47.720135;6
9.0549488;47.720165;17
9.0553665;47.720261;2
9.0551243;47.720287;3
9.0558252;47.720787;13
9.0560007;47.720909;1
9.0561333;47.720604;1
9.0563087;47.720726;14
9.0560675;47.720757;17
9.055583;47.720814;4
9.0559168;47.720047;4
9.0562248;47.719864;8
9.0559826;47.719891;25
9.0552578;47.719982;44
9.0556746;47.720074;3
9.0554323;47.720104;4
9.0555658;47.719799;5
9.0553236;47.719826;4
9.0557413;47.719921;35
9.0554991;47.719952;45
9.0566177;47.720543;16
9.0563755;47.720573;6
9.0574589;47.719131;1
9.0573254;47.719437;42
9.0576344;47.719254;32
9.0573921;47.719284;17
9.0578089;47.719379;2
9.0575676;47.71941;23
9.0584927;47.718857;3
9.0582504;47.718887;1
9.0583591;47.719166;23
9.0586681;47.718983;43
9.0584259;47.719013;40
9.0586014;47.719135;2
9.0577002;47.719101;3
9.0581179;47.719196;40
9.0578756;47.719227;45
9.0581846;47.71904;11
9.0579424;47.71907;4
9.0562916;47.719707;45
9.0564671;47.719833;2
9.0565996;47.719524;23
9.0563583;47.719555;7
9.0567751;47.71965;19
9.0565329;47.719681;40
9.0560493;47.719738;35
9.0558081;47.719769;17
9.0561161;47.719585;3
9.0566664;47.719372;3
9.0570841;47.719467;40
9.0568419;47.719498;41
9.0571499;47.719315;8
9.0569086;47.719341;2
9.0618362;47.718014;38
9.0620117;47.71814;1
9.0621452;47.717831;16
9.061903;47.717861;5
9.0623207;47.717957;21
9.0620785;47.717983;45
9.061595;47.718044;26
9.0613527;47.718075;6
9.0616617;47.717892;1
9.0626287;47.717773;36
9.0623865;47.7178;41
9.0626955;47.717617;27
9.0624533;47.717648;4
9.0642548;47.71772;2
9.0625372;47.718513;12
9.0622959;47.71854;3
9.0627127;47.718636;1
9.0624714;47.718666;10
9.0631542;47.718143;4
9.0633297;47.718269;10
9.0634632;47.71796;8
9.0636387;47.718086;4
9.0633965;47.718117;15
9.062562;47.717926;3
9.0627794;47.718483;16
9.0630884;47.7183;18
9.0628462;47.71833;2
9.0630217;47.718452;9
9.0644131;47.716827;34
9.0641708;47.716858;2
9.0643044;47.716549;39
9.0644798;47.716671;45
9.0645037;47.716087;36
9.0645704;47.715935;7
9.0643711;47.716396;39
9.0645466;47.716518;4
9.0644379;47.71624;29
9.0641289;47.716423;3
9.0641956;47.71627;5
9.0642796;47.717133;6
9.0646973;47.717228;6
9.0645885;47.716949;44
9.0643463;47.71698;48
9.0647631;47.717075;26
9.0645638;47.717537;4
9.0648718;47.717354;15
9.0646305;47.717384;25
9.0646544;47.716797;130
9.0648298;47.716923;7
9.0649633;47.716614;37
9.0647211;47.716644;7
9.0648966;47.716766;27
9.0659065;47.717083;4
9.0656643;47.71711;3
9.0649385;47.717201;33
9.0654221;47.71714;3
9.0651808;47.717171;2
9.0630035;47.717434;13
9.0627623;47.717464;1
9.0639467;47.717903;1
9.0637045;47.717934;16
9.063838;47.717625;2
9.0640135;47.717751;13
9.0637712;47.717777;12
9.062871;47.717743;17
9.063179;47.71756;31
9.0629377;47.71759;40
9.0631123;47.717712;4
9.0636206;47.717068;2
9.0640383;47.717163;29
9.063796;47.717194;42
9.0641041;47.71701;41
9.0638628;47.717041;10
9.0639048;47.717472;3
9.0643215;47.717567;25
9.0640802;47.717594;16
9.0642128;47.717289;55
9.0639715;47.717316;10
9.0643883;47.717411;27
9.064147;47.717442;5
9.0632458;47.717407;41
9.0634212;47.717529;4
9.0635538;47.717224;23
9.0633125;47.717251;4
9.0637293;47.717346;17
9.063488;47.717377;50
9.0605612;47.718315;5
9.0603189;47.718346;3
9.0493374;47.722012;3
9.0497541;47.722107;4
9.0495119;47.722137;54
9.0496454;47.721828;5
9.0494041;47.721859;2
9.0498209;47.721954;53
9.0495787;47.721981;150
9.0503712;47.721741;13
9.0506792;47.721558;50
9.0504379;47.721588;54
9.0506134;47.72171;2
9.0497122;47.721676;2
9.0501289;47.721771;55
9.0498877;47.721798;45
9.0501957;47.721615;23
9.0499544;47.721645;3
9.0500622;47.721924;3
9.0485868;47.722687;59
9.0488949;47.722504;62
9.0486536;47.72253;35
9.0488291;47.722656;13
9.0483446;47.722713;41
9.0481033;47.722744;2
9.0484114;47.722561;2
9.0481701;47.722591;3
9.0490952;47.722042;2
9.0489616;47.722347;37
9.0491371;47.722473;3
9.0492706;47.722164;39
9.0490284;47.722195;3
9.0494461;47.72229;4
9.0492039;47.722321;58
9.0487204;47.722378;3
9.0484781;47.722408;1
9.0487871;47.722225;1
9.050746;47.721405;24
9.0511637;47.721497;3
9.0509214;47.721527;22
9.051055;47.721222;4
9.0508127;47.721249;2
9.0512295;47.721344;54
9.0509882;47.721375;53
9.0505047;47.721432;4
9.0502625;47.721462;3
9.0511217;47.721066;1
9.0515385;47.721161;48
9.0512962;47.721191;44
9.0516052;47.721008;33
9.051363;47.721039;6
9.0708103;47.726391;2
9.0705681;47.726421;6
9.0703268;47.726452;8
9.0715847;47.725132;3
9.0717602;47.725254;1
9.0622425;47.72554;2
9.0623093;47.725388;1
9.0717745;47.72205;4
9.0721493;47.72171;3
9.0723314;47.720234;4
9.0722227;47.719955;6
9.072156;47.720108;5
9.0726156;47.720634;2
9.0723734;47.720665;2
9.0722647;47.720387;6
9.0724401;47.720512;6
9.0708246;47.723183;4
9.0709991;47.723309;6
9.0712833;47.723713;2
9.0716515;47.724979;5
9.0717182;47.724823;4
9.0715008;47.724266;4
9.0713921;47.723988;5
9.0715675;47.724113;1
9.0713253;47.724144;1
9.0715427;47.724701;6
9.071434;47.724422;3
9.0716095;47.724545;4
9.0717077;47.722202;3
9.0720158;47.722019;3
9.0720825;47.721867;6
9.0706491;47.723061;3
9.0707159;47.722908;6
9.0713987;47.722385;5
9.0714655;47.722233;3
9.0713329;47.722538;3
9.0710239;47.722725;1
9.0707817;47.722752;5
9.0710907;47.722569;4
9.0708485;47.722599;1
9.0711746;47.723434;6
9.0713501;47.723557;6
9.0714588;47.723835;5
9.059659;47.728333;3
9.0597258;47.728176;3
9.0601254;47.727253;2
9.0601921;47.7271;1
9.056551;47.720695;4
9.0522814;47.722092;14
9.0524569;47.722214;14
9.051405;47.72147;2
9.0518227;47.721565;11
9.0517139;47.721287;16
9.0514717;47.721313;13
9.0518885;47.721409;2
9.0516472;47.721439;9
9.0523481;47.721935;11
9.0527649;47.722031;10
9.0525236;47.722061;5
9.0519972;47.721687;12
9.0521727;47.721813;11
9.0529404;47.722157;3
9.0526981;47.722187;15
9.0531893;47.720524;39
9.0533648;47.72065;2
9.0534983;47.720341;5
9.053256;47.720371;4
9.0536728;47.720467;35
9.0534315;47.720493;40
9.0537815;47.720741;2
9.0535402;47.720772;3
9.0542231;47.720253;42
9.0546408;47.720348;2
9.0545321;47.72007;7
9.0542898;47.720097;4
9.0547075;47.720192;33
9.0544653;47.720222;44
9.0539818;47.72028;38
9.0537395;47.72031;18
9.0540485;47.720127;3
9.0538063;47.720158;2
9.054574;47.720501;3
9.0538483;47.720589;1
9.0541573;47.720406;5
9.053915;47.720436;21
9.0543318;47.720531;2
9.0540905;47.720558;3
9.0519133;47.720825;10
9.0527477;47.721016;3
9.0525055;47.721043;2
9.0517807;47.72113;9
9.0519552;47.721256;2
9.0520887;47.720947;36
9.0518465;47.720978;46
9.0522642;47.721073;3
9.052022;47.721104;2
9.052948;47.720554;22
9.0527058;47.720581;6
9.0530138;47.720398;1
9.05299;47.720985;2
9.0531225;47.720676;13
9.0528812;47.720707;33
9.053298;47.720802;3
9.0530558;47.720833;2
9.0521555;47.720795;26
9.0525723;47.72089;2
9.052331;47.720921;13
9.0524635;47.720612;4
9.0522223;47.720642;1
9.052639;47.720737;42
9.0523968;47.720764;38
9.0544157;47.721394;19
9.0547247;47.72121;17
9.0544825;47.721241;9
9.0546579;47.721363;6
9.0557585;47.72094;8
9.0555162;47.72097;15
9.0547915;47.721058;1
9.0552082;47.721153;2
9.054966;47.72118;14
9.055275;47.720997;18
9.0550327;47.721027;12
9.0530071;47.722004;13
9.0533152;47.721821;13
9.0534906;47.721943;2
9.0532484;47.721973;12
9.0541744;47.721424;17
9.0539322;47.721455;1
9.0543489;47.721546;1
9.0541077;47.721577;14
9.0537987;47.72176;6
9.0535574;47.72179;16
9.0538654;47.721607;18
9.0536242;47.721638;6
9.0612507;47.726242;2
9.0610085;47.726273;3
9.0613174;47.726089;4
9.0615835;47.725475;1
9.061759;47.725597;3
9.0618925;47.725292;4
9.062068;47.725414;1
9.0618258;47.725445;3
9.0622845;47.725971;2
9.0621767;47.725693;2
9.0623512;47.725819;3
9.0613842;47.725937;4
9.0615177;47.725628;3
9.061451;47.725784;3
9.0621338;47.725262;5
9.1136513;47.749722;3
9.114069;47.749817;6
9.1138268;47.749844;3
9.1129923;47.749657;4
9.11341;47.749752;6
9.1132345;47.749626;4
9.1104517;47.741226;26
9.110342;47.740948;14
9.1105175;47.74107;17
9.1102762;47.7411;4
9.1103182;47.741531;24
9.1104937;47.741657;3
9.1103849;47.741379;23
9.1105604;47.741505;1
9.1104088;47.740795;28
9.1105843;47.740917;6
9.1104755;47.740639;30
9.110651;47.740765;1
9.1106329;47.739746;17
9.1106997;47.739594;11
9.1110077;47.73941;26
9.1107655;47.739437;2
9.1110744;47.739254;33
9.1104994;47.740055;16
9.1106749;47.740177;16
9.1108084;47.739872;11
9.1105661;47.739899;19
9.1107416;47.740025;11
9.1108751;47.739716;14
9.1109409;47.739563;27
9.1105423;47.740486;29
9.1104336;47.740208;9
9.1106081;47.740334;21
9.1103668;47.74036;4
9.1071787;47.74614;4
9.1069365;47.74617;24
9.10707;47.745861;13
9.1072445;47.745987;10
9.1070032;47.746017;22
9.1075115;47.745373;2
9.1079283;47.745464;2
9.107687;47.745495;21
9.1078196;47.74519;18
9.107995;47.745312;5
9.1077528;47.745342;24
9.1071358;47.745708;1
9.1075535;47.745804;3
9.1073112;47.745834;23
9.1074448;47.745525;15
9.1076202;47.745651;8
9.107378;47.745678;23
9.1086369;47.744362;19
9.1088114;47.744484;5
9.1089449;47.744179;29
9.1087027;47.744205;2
9.1088781;47.744331;19
9.1090117;47.744022;18
